Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2023-07-13T14:30Z,163,150,moderate
2023-07-13T15:00Z,170,159,moderate
2023-07-13T15:30Z,177,175,moderate
2023-07-13T16:00Z,182,178,moderate
2023-07-13T16:30Z,182,180,moderate
2023-07-13T17:00Z,185,184,moderate
2023-07-13T17:30Z,190,188,moderate
2023-07-13T18:00Z,193,188,moderate
2023-07-13T18:30Z,197,194,moderate
2023-07-13T19:00Z,208,197,high
2023-07-13T19:30Z,213,201,high
2023-07-13T20:00Z,216,210,high
2023-07-13T20:30Z,218,213,high
2023-07-13T21:00Z,219,213,high
2023-07-13T21:30Z,211,217,high
2023-07-13T22:00Z,213,211,high
2023-07-13T22:30Z,210,209,high
2023-07-13T23:00Z,206,206,high
2023-07-13T23:30Z,207,208,high
2023-07-14T00:00Z,209,204,high
2023-07-14T00:30Z,213,206,high
2023-07-14T01:00Z,217,209,high
2023-07-14T01:30Z,224,216,high
2023-07-14T02:00Z,228,219,high
2023-07-14T02:30Z,230,220,high
2023-07-14T03:00Z,238,227,high
2023-07-14T03:30Z,240,228,high
2023-07-14T04:00Z,230,237,high
2023-07-14T04:30Z,232,231,high
2023-07-14T05:00Z,220,229,high
2023-07-14T05:30Z,214,228,high
2023-07-14T06:00Z,204,225,high
2023-07-14T06:30Z,202,213,high
2023-07-14T07:00Z,187,201,moderate
2023-07-14T07:30Z,188,201,moderate
2023-07-14T08:00Z,184,182,moderate
2023-07-14T08:30Z,180,186,moderate
2023-07-14T09:00Z,175,184,moderate
2023-07-14T09:30Z,169,173,moderate
2023-07-14T10:00Z,165,170,moderate
2023-07-14T10:30Z,160,169,moderate
2023-07-14T11:00Z,159,167,moderate
2023-07-14T11:30Z,153,154,moderate
2023-07-14T12:00Z,140,155,moderate
2023-07-14T12:30Z,130,139,moderate
2023-07-14T13:00Z,127,137,moderate
2023-07-14T13:30Z,118,127,low
2023-07-14T14:00Z,116,121,low
2023-07-14T14:30Z,105,110,low
2023-07-14T15:00Z,99,114,low
2023-07-14T15:30Z,100,100,low
2023-07-14T16:00Z,91,96,low
2023-07-14T16:30Z,90,97,low
2023-07-14T17:00Z,103,90,low
2023-07-14T17:30Z,100,92,low
2023-07-14T18:00Z,109,99,low
2023-07-14T18:30Z,106,94,low
2023-07-14T19:00Z,111,106,low
2023-07-14T19:30Z,109,110,low
2023-07-14T20:00Z,109,109,low
2023-07-14T20:30Z,109,108,low
2023-07-14T21:00Z,110,108,low
2023-07-14T21:30Z,98,109,low
2023-07-14T22:00Z,78,111,low
2023-07-14T22:30Z,72,99,low
2023-07-14T23:00Z,69,81,low
2023-07-14T23:30Z,69,72,low
2023-07-15T00:00Z,73,70,low
2023-07-15T00:30Z,73,70,low
2023-07-15T01:00Z,74,71,low
2023-07-15T01:30Z,74,72,low
2023-07-15T02:00Z,74,72,low
2023-07-15T02:30Z,74,74,low
2023-07-15T03:00Z,76,74,low
